ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-21,100:206,100:206,bus,,,,,,,,,,,,,,,,,,11.0,,,,
41,2019-11-21,100:206,107:207,bus,,,,,,,,,15.0,,,,,,,,,,,,,
41,2019-11-21,100:206,107:207,private_transport,,,,,,,,,11.0,,,,,,,,,,,,,
41,2019-11-21,100:206,109:169,bus,,,,,,,13.0,,,,,,,,,,,,,,,
41,2019-11-21,100:206,109:169,private_transport,,,,,,,12.0,,,,,,,,,,,,,,,
41,2019-11-21,100:206,127:159,bus,,,,,,,,,,,,,,,,,,,,11.0,,
41,2019-11-21,100:206,143:143,bus,,,,,,,,,15.0,,,,,,,,,,,,,
41,2019-11-21,100:206,64:306,private_transport,,,,,,,40.0,,,,,,,,,,,,,,,
41,2019-11-21,100:206,76:314,bus,,,,,,,,,11.0,,,,,,,,,,,,,
41,2019-11-21,101:205,109:169,bus,,,,,,,,12.0,,,,,,,,,,,,,,
41,2019-11-21,101:205,127:159,private_transport,,,,,,,,,,18.0,,,,,,,,,,,,
41,2019-11-21,101:205,64:306,private_transport,,,,,,,14.0,28.0,,,,,,,,,,,,,,
41,2019-11-21,101:205,122:164,bus,,,,,,,,,,,,,,,,,,,,11.0,,
41,2019-11-21,101:205,126:160,bus,,,,,,,,,,11.0,,,,,,,,,,,,
41,2019-11-21,101:205,126:160,private_transport,,,,,,,,,,17.0,,,,,,,,,,,,
41,2019-11-21,101:205,128:142,bus,,,,,,,,11.0,,,,,,,,,,,,,,
41,2019-11-21,101:205,129:141,private_transport,,,,,,,,,,11.0,,,,,,,,,,,,
41,2019-11-21,101:205,136:150,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,
41,2019-11-21,101:205,144:126,bus,,,,,,,11.0,,,,,,,,,,,,,,,
41,2019-11-21,101:205,155:131,bus,,,,,,,11.0,,,,,,,,,,,,,,,
41,2019-11-21,101:205,159:127,bus,,,,,,,,,,,,,,,,,,,,,19.0,
41,2019-11-21,101:205,159:127,private_transport,,,,,,,,,,,,,,,,,,,,,11.0,
41,2019-11-21,101:205,45:319,private_transport,,,,,,,15.0,,,,,,,,,,,,,,,
41,2019-11-21,101:205,83:108,private_transport,,,,,,,,,,23.0,,,,,,,,,,,,
